start_time,end_time,wav_file,emotion,val,act,dom
113.9,115.64,Ses05F_script01_2_M013,fru,2.5,3.5,3.0
127.16,131.42,Ses05F_script01_2_M014,fru,2.5,3.5,4.0
135.25,138.26,Ses05F_script01_2_M015,xxx,2.0,3.0,3.5
142.38,146.35,Ses05F_script01_2_M016,ang,1.5,4.0,4.5
146.99,151.85,Ses05F_script01_2_M017,ang,1.5,4.0,5.0
5.4211,8.7432,Ses05F_script01_3_F000,hap,3.5,2.0,2.5
11.858,13.6306,Ses05F_script01_3_F001,hap,4.0,2.5,2.5
15.3432,20.1605,Ses05F_script01_3_F002,hap,3.5,2.5,2.5
21.9032,26.8707,Ses05F_script01_3_F003,hap,4.0,2.0,3.0
28.6434,31.56,Ses05F_script01_3_F004,xxx,2.5,2.0,3.0
31.8182,39.2895,Ses05F_script01_3_F005,xxx,3.0,3.0,2.5
41.1223,44.5,Ses05F_script01_3_F006,sad,3.0,2.0,2.5
55.0634,59.41,Ses05F_script01_3_F007,xxx,3.5,2.0,3.0
62.5848,66.9114,Ses05F_script01_3_F008,neu,3.5,2.5,3.0
80.2716,84.1875,Ses05F_script01_3_F009,hap,4.5,3.5,3.5
121.9347,125.1796,Ses05F_script01_3_F010,xxx,3.0,2.5,3.5
128.9754,132.4406,Ses05F_script01_3_F011,xxx,3.0,2.0,2.5
135.0145,137.17,Ses05F_script01_3_F012,xxx,3.5,2.0,3.0
139.942,141.47,Ses05F_script01_3_F013,xxx,4.0,2.0,2.5
143.3972,153.5827,Ses05F_script01_3_F014,xxx,5.0,3.5,3.0
174.8649,182.3262,Ses05F_script01_3_F015,hap,4.0,4.0,3.5
187.2937,189.6,Ses05F_script01_3_F016,hap,3.5,2.0,3.0
191.1696,199.0315,Ses05F_script01_3_F017,hap,2.5,3.0,3.0
202.5468,204.5999,Ses05F_script01_3_F018,xxx,2.5,3.0,3.0
208.8263,215.3462,Ses05F_script01_3_F019,xxx,2.5,2.0,3.0
228.5963,231.1802,Ses05F_script01_3_F020,sad,2.5,2.0,3.0
241.576,243.2685,Ses05F_script01_3_F021,neu,3.0,2.5,3.0
247.4448,249.2376,Ses05F_script01_3_F022,sad,2.5,2.5,2.5
251.9617,253.9647,Ses05F_script01_3_F023,sad,2.0,2.0,2.5
404.1923,406.66,Ses05F_script01_3_F024,neu,3.0,2.5,2.5
410.4317,427.7079,Ses05F_script01_3_F025,sad,2.5,3.5,4.5
431.1832,434.1377,Ses05F_script01_3_F026,hap,4.5,3.5,3.0
8.3326,12.4188,Ses05F_script01_3_M000,hap,4.0,3.5,3.0
20.2306,22.3539,Ses05F_script01_3_M001,xxx,4.0,3.0,3.0
27.1111,28.6434,Ses05F_script01_3_M002,sur,3.0,2.5,2.0
31.0871,32.1086,Ses05F_script01_3_M003,xxx,2.5,3.0,2.5
39.0692,40.63,Ses05F_script01_3_M004,neu,3.0,2.5,3.0
44.9982,55.0133,Ses05F_script01_3_M005,hap,3.5,4.0,2.5
60.041,62.42,Ses05F_script01_3_M006,neu,3.0,3.0,2.5
67.1718,79.4103,Ses05F_script01_3_M007,xxx,3.5,3.0,2.0
85.54,94.31,Ses05F_script01_3_M008,hap,5.0,4.0,4.5
94.3104,109.8564,Ses05F_script01_3_M009,exc,4.5,4.5,4.5
110.0,122.3654,Ses05F_script01_3_M010,exc,2.0,4.5,4.5
125.0194,128.9253,Ses05F_script01_3_M011,xxx,2.5,3.0,2.5
132.8012,135.4151,Ses05F_script01_3_M012,xxx,3.0,3.0,3.0
138.5399,140.9135,Ses05F_script01_3_M013,xxx,3.5,3.5,2.5
141.8148,144.3186,Ses05F_script01_3_M014,xxx,4.5,4.0,3.5
153.7129,157.2081,Ses05F_script01_3_M015,xxx,4.0,4.0,3.5
157.779,166.9028,Ses05F_script01_3_M016,exc,5.0,4.5,4.5
181.565,186.793,Ses05F_script01_3_M017,exc,4.5,4.5,4.0
189.6673,191.5201,Ses05F_script01_3_M018,xxx,2.5,3.5,2.5
199.9128,203.06,Ses05F_script01_3_M019,xxx,2.5,3.5,2.5
204.1092,206.7232,Ses05F_script01_3_M020,xxx,2.0,3.0,2.5
215.9071,222.6172,Ses05F_script01_3_M021,sad,2.0,2.5,3.5
225.4415,227.755,Ses05F_script01_3_M022,xxx,2.0,2.5,2.5
232.5647,236.2579,Ses05F_script01_3_M023,sad,2.0,3.0,2.0
238.1007,242.0467,Ses05F_script01_3_M024,sad,3.0,3.5,3.0
244.7207,247.1344,Ses05F_script01_3_M025,sad,2.5,2.5,3.5
249.9286,252.0118,Ses05F_script01_3_M026,sad,2.0,2.5,3.0
255.6227,262.738,Ses05F_script01_3_M027,sad,2.5,3.0,3.5
264.1301,276.4087,Ses05F_script01_3_M028,sad,3.0,4.0,4.0
276.8093,291.71,Ses05F_script01_3_M029,sad,3.5,4.0,4.0
291.7219,296.8998,Ses05F_script01_3_M030,sad,2.5,4.0,4.5
298.402,308.0466,Ses05F_script01_3_M031,sad,2.5,3.5,4.0
308.277,319.1635,Ses05F_script01_3_M032,sad,3.0,3.5,4.5
319.6242,333.7856,Ses05F_script01_3_M033,sad,3.0,4.5,4.5
337.0306,347.24,Ses05F_script01_3_M034,sad,2.5,3.5,4.0
349.3378,361.057,Ses05F_script01_3_M035,sad,2.0,3.5,4.0
363.4706,376.47,Ses05F_script01_3_M036,sad,1.5,3.5,4.5
377.39,393.2457,Ses05F_script01_3_M037,sad,1.5,4.5,4.5
393.2758,402.6099,Ses05F_script01_3_M038,xxx,1.0,4.0,4.5
407.96,410.7823,Ses05F_script01_3_M039,exc,3.0,4.0,3.5
426.7965,431.8242,Ses05F_script01_3_M040,hap,4.0,4.5,4.5
22.96,24.8051,Ses05F_script02_1_F000,neu,2.0,1.5,2.0
45.21,47.13,Ses05F_script02_1_F001,neu,2.0,2.0,2.0
48.27,50.79,Ses05F_script02_1_F002,fru,2.0,2.5,3.0
51.37,55.58,Ses05F_script02_1_F003,xxx,2.0,2.0,2.0
55.6864,61.24,Ses05F_script02_1_F004,fru,2.0,2.0,2.0
77.88,79.03,Ses05F_script02_1_F005,neu,2.0,1.0,2.5
107.5364,108.9661,Ses05F_script02_1_F006,xxx,2.0,2.5,2.5
111.23,113.74,Ses05F_script02_1_F007,neu,2.0,2.5,2.5
119.41,121.93,Ses05F_script02_1_F008,fru,2.0,2.0,2.5
122.54,124.48,Ses05F_script02_1_F009,xxx,2.5,2.5,2.5
124.5259,125.7887,Ses05F_script02_1_F010,fru,2.5,2.5,2.5
133.6759,135.9634,Ses05F_script02_1_F011,neu,2.0,1.5,2.0
137.57,139.6329,Ses05F_script02_1_F012,neu,2.0,1.5,2.0
156.72,163.8899,Ses05F_script02_1_F013,fru,2.0,3.5,3.0
179.7833,186.4,Ses05F_script02_1_F014,fru,2.0,4.0,3.0
205.74,207.6622,Ses05F_script02_1_F015,neu,2.0,2.0,2.0
208.13,209.54,Ses05F_script02_1_F016,neu,2.5,2.0,2.0
220.4,231.37,Ses05F_script02_1_F017,fru,2.5,2.5,2.5
232.1337,234.46,Ses05F_script02_1_F018,fru,2.0,2.0,2.5
308.61,310.7189,Ses05F_script02_1_F019,xxx,2.5,1.5,2.5
6.88,16.227,Ses05F_script02_1_M000,exc,4.0,4.0,2.5
16.2508,22.6606,Ses05F_script02_1_M001,exc,4.0,3.0,2.5
24.72,38.959,Ses05F_script02_1_M002,exc,4.0,3.0,2.0
38.9828,46.0,Ses05F_script02_1_M003,exc,3.0,3.5,3.0
46.57,49.25,Ses05F_script02_1_M004,fru,3.0,3.5,2.5
49.96,51.93,Ses05F_script02_1_M005,fru,4.0,3.0,2.0
54.6141,55.98,Ses05F_script02_1_M006,fru,3.0,2.5,2.0
59.88,69.67,Ses05F_script02_1_M007,fru,4.0,2.5,2.0
69.7211,78.14,Ses05F_script02_1_M008,xxx,4.0,2.5,2.0
79.89,88.736,Ses05F_script02_1_M009,exc,4.0,3.5,2.0
88.7598,100.1973,Ses05F_script02_1_M010,exc,3.5,3.5,2.0
100.25,108.8959,Ses05F_script02_1_M011,exc,4.0,3.5,2.5
108.9423,110.8723,Ses05F_script02_1_M012,exc,4.0,3.0,2.0
113.5,119.71,Ses05F_script02_1_M013,xxx,4.0,3.0,2.5
121.11,122.5243,Ses05F_script02_1_M014,exc,4.0,2.5,2.0
123.41,125.14,Ses05F_script02_1_M015,xxx,4.0,3.0,2.5
125.37,133.652,Ses05F_script02_1_M016,xxx,3.5,3.0,2.5
135.61,137.6075,Ses05F_script02_1_M017,fru,3.5,3.5,2.5
140.37,147.6153,Ses05F_script02_1_M018,exc,3.5,3.5,2.5
147.6392,157.13,Ses05F_script02_1_M019,exc,3.5,3.5,2.5
163.56,175.947,Ses05F_script02_1_M020,exc,4.5,3.5,2.5
175.9708,180.88,Ses05F_script02_1_M021,exc,4.5,3.5,2.5
186.09,187.76,Ses05F_script02_1_M022,xxx,3.0,3.5,2.5
188.27,197.49,Ses05F_script02_1_M023,exc,3.5,4.0,2.5
197.51,205.6607,Ses05F_script02_1_M024,exc,3.5,3.5,2.5
207.27,208.69,Ses05F_script02_1_M025,sur,3.0,3.5,2.0
209.98,221.08,Ses05F_script02_1_M026,xxx,3.5,3.5,2.5
230.44,232.372,Ses05F_script02_1_M027,fru,2.5,2.5,3.0
234.12,239.58,Ses05F_script02_1_M028,xxx,3.5,3.5,2.5
239.6,246.7166,Ses05F_script02_1_M029,exc,4.0,3.5,2.5
246.788,254.73,Ses05F_script02_1_M030,exc,4.5,3.5,2.5
254.76,270.4256,Ses05F_script02_1_M031,exc,3.5,3.5,2.5
270.4494,281.172,Ses05F_script02_1_M032,exc,4.0,4.0,2.5
281.2197,310.2662,Ses05F_script02_1_M033,exc,4.5,4.0,3.0
310.9,315.22,Ses05F_script02_1_M034,exc,4.0,3.5,1.5
9.58,11.9629,Ses05F_script02_2_F000,xxx,3.0,2.0,2.5
13.4666,15.62,Ses05F_script02_2_F001,xxx,2.5,3.5,3.5
19.87,25.71,Ses05F_script02_2_F002,xxx,3.0,3.5,3.5
26.97,38.37,Ses05F_script02_2_F003,xxx,2.5,3.5,4.0
40.3329,43.875,Ses05F_script02_2_F004,fru,2.0,3.5,3.5
48.5866,54.2339,Ses05F_script02_2_F005,ang,1.5,4.5,3.5
56.4727,60.4492,Ses05F_script02_2_F006,fru,2.5,3.5,3.0
75.3192,79.22,Ses05F_script02_2_F007,fru,2.5,3.5,3.0
80.28,83.9,Ses05F_script02_2_F008,fru,2.5,3.0,3.0
85.18,88.29,Ses05F_script02_2_F009,fru,2.5,3.0,3.5
89.4541,107.1645,Ses05F_script02_2_F010,fru,1.5,4.5,4.5
107.7994,113.8142,Ses05F_script02_2_F011,fru,2.0,3.5,3.5
117.72,120.6645,Ses05F_script02_2_F012,fru,2.0,4.0,4.5
145.31,157.0543,Ses05F_script02_2_F013,sad,2.5,2.0,3.5
157.2548,181.381,Ses05F_script02_2_F014,sad,2.5,2.0,3.5
181.4813,192.0072,Ses05F_script02_2_F015,hap,3.0,2.0,3.5
197.7213,203.7028,Ses05F_script02_2_F016,sad,4.0,2.5,3.5
213.0412,219.0072,Ses05F_script02_2_F017,sad,2.0,2.5,3.5
225.3896,227.2275,Ses05F_script02_2_F018,sad,2.0,2.5,2.5
228.8315,230.6025,Ses05F_script02_2_F019,sad,2.0,3.0,2.5
231.3376,232.8079,Ses05F_script02_2_F020,fru,2.0,2.5,3.5
235.0468,236.6842,Ses05F_script02_2_F021,xxx,2.0,3.0,2.5
238.56,240.08,Ses05F_script02_2_F022,xxx,2.0,1.5,2.5
242.1644,243.74,Ses05F_script02_2_F023,fru,2.0,3.5,3.5
247.62,252.0554,Ses05F_script02_2_F024,fru,1.5,3.5,4.0
292.71,297.7349,Ses05F_script02_2_F025,sad,1.5,4.0,4.0
298.26,303.5158,Ses05F_script02_2_F026,sad,2.0,3.5,4.0
304.7522,309.1296,Ses05F_script02_2_F027,sad,2.0,2.5,3.0
312.8054,332.1197,Ses05F_script02_2_F028,sad,1.5,3.0,3.0
336.0962,338.1012,Ses05F_script02_2_F029,sad,2.5,2.5,2.0
341.9774,349.5294,Ses05F_script02_2_F030,sad,2.0,2.0,3.5
350.9997,354.68,Ses05F_script02_2_F031,xxx,2.0,2.0,3.0
358.2843,374.7917,Ses05F_script02_2_F032,sad,2.0,2.5,3.5
380.7063,387.5566,Ses05F_script02_2_F033,hap,4.0,2.0,3.0
394.0058,403.8969,Ses05F_script02_2_F034,hap,4.0,2.0,3.0
406.9377,409.45,Ses05F_script02_2_F035,xxx,4.5,3.5,3.5
410.5132,412.986,Ses05F_script02_2_F036,xxx,4.5,3.0,3.5
418.36,424.2471,Ses05F_script02_2_F037,hap,4.0,2.5,3.5
434.0379,435.9426,Ses05F_script02_2_F038,xxx,4.0,3.0,2.5
6.21,10.02,Ses05F_script02_2_M000,exc,4.0,3.0,3.0
11.2611,14.01,Ses05F_script02_2_M001,fru,3.5,3.5,3.0
15.04,21.052,Ses05F_script02_2_M002,neu,3.0,3.5,3.0
25.27,27.5,Ses05F_script02_2_M003,neu,2.5,4.0,3.0
38.02,41.0346,Ses05F_script02_2_M004,xxx,3.0,3.0,2.0
43.1064,49.6559,Ses05F_script02_2_M005,neu,3.0,3.0,3.5
53.56,55.4702,Ses05F_script02_2_M006,fru,2.5,3.5,3.0
59.9814,70.8081,Ses05F_script02_2_M007,fru,3.0,4.0,4.0
78.82,80.4319,Ses05F_script02_2_M008,fru,2.0,2.5,2.5
83.53,86.0,Ses05F_script02_2_M009,fru,2.0,3.5,3.0
87.6497,89.32,Ses05F_script02_2_M010,neu,3.0,3.5,3.0
106.2289,108.5011,Ses05F_script02_2_M011,fru,2.0,3.5,4.0
114.7833,118.8934,Ses05F_script02_2_M012,fru,2.0,3.5,3.0
120.1632,127.0803,Ses05F_script02_2_M013,fru,3.0,3.5,3.0
127.1806,139.0736,Ses05F_script02_2_M014,xxx,2.5,4.0,3.5
139.107,145.9937,Ses05F_script02_2_M015,xxx,2.5,4.0,3.5
191.83,197.37,Ses05F_script02_2_M016,neu,4.0,3.5,2.5
203.3018,214.6297,Ses05F_script02_2_M017,xxx,3.5,4.0,3.5
218.12,225.4899,Ses05F_script02_2_M018,exc,3.5,4.0,3.0
226.8933,229.0654,Ses05F_script02_2_M019,exc,3.5,3.5,3.0
230.1347,231.92,Ses05F_script02_2_M020,exc,3.5,3.5,3.0
232.3735,235.2807,Ses05F_script02_2_M021,xxx,3.0,3.0,3.0
236.1829,238.84,Ses05F_script02_2_M022,fru,3.0,3.5,3.0
239.3574,242.71,Ses05F_script02_2_M023,fru,2.0,3.5,3.5
242.8661,249.45,Ses05F_script02_2_M024,fru,2.0,4.5,4.5
251.1866,253.6928,Ses05F_script02_2_M025,ang,2.0,4.5,4.5
253.7262,270.2149,Ses05F_script02_2_M026,xxx,1.5,4.5,5.0
270.2483,288.2782,Ses05F_script02_2_M027,fru,1.5,4.0,5.0
288.3116,293.22,Ses05F_script02_2_M028,xxx,2.0,4.5,5.0
297.27,298.94,Ses05F_script02_2_M029,xxx,3.0,3.0,3.0
302.9811,304.3512,Ses05F_script02_2_M030,xxx,3.0,2.5,3.0
308.595,312.7386,Ses05F_script02_2_M031,sad,2.5,2.5,2.5
332.5875,336.5306,Ses05F_script02_2_M032,sad,2.0,2.5,3.0
337.59,342.52,Ses05F_script02_2_M033,sad,1.5,2.5,2.5
349.262,351.2002,Ses05F_script02_2_M034,xxx,3.5,3.0,2.5
374.2571,381.1073,Ses05F_script02_2_M035,hap,4.0,2.5,3.0
387.17,393.8721,Ses05F_script02_2_M036,hap,4.0,3.5,3.0
404.2645,407.2719,Ses05F_script02_2_M037,hap,4.0,3.5,3.0
408.96,411.17,Ses05F_script02_2_M038,xxx,4.0,3.0,3.0
413.0528,417.47,Ses05F_script02_2_M039,xxx,4.0,3.0,2.0
428.1568,433.3362,Ses05F_script02_2_M040,hap,4.0,3.0,2.5
436.5441,438.382,Ses05F_script02_2_M041,hap,3.5,2.0,2.5
6.48,8.71,Ses05F_script03_1_F000,xxx,4.0,2.5,2.5
9.92,13.35,Ses05F_script03_1_F001,xxx,3.5,3.5,3.5
14.45,16.58,Ses05F_script03_1_F002,xxx,3.5,3.0,2.5
18.38,20.5,Ses05F_script03_1_F003,xxx,4.0,3.5,3.0
21.99,24.57,Ses05F_script03_1_F004,xxx,4.0,3.5,3.0
31.27,34.13,Ses05F_script03_1_F005,exc,4.0,3.5,3.0
35.27,37.28,Ses05F_script03_1_F006,exc,3.5,3.5,3.5
37.88,40.65,Ses05F_script03_1_F007,exc,4.0,3.0,3.0
44.44,50.16,Ses05F_script03_1_F008,xxx,3.5,3.5,3.0
52.55,55.79,Ses05F_script03_1_F009,xxx,2.5,3.0,3.0
58.45,61.56,Ses05F_script03_1_F010,neu,2.5,3.5,3.0
63.94,66.07,Ses05F_script03_1_F011,neu,3.0,3.5,3.0
73.09,75.2,Ses05F_script03_1_F012,xxx,2.5,3.5,3.0
77.72,79.21,Ses05F_script03_1_F013,neu,3.0,2.5,2.5
93.13,96.29,Ses05F_script03_1_F014,xxx,3.0,3.5,3.5
98.85,103.96,Ses05F_script03_1_F015,neu,3.0,3.5,2.5
107.15,109.72,Ses05F_script03_1_F016,xxx,3.5,3.5,3.0
111.11,113.91,Ses05F_script03_1_F017,xxx,3.0,2.0,2.5
116.85,119.46,Ses05F_script03_1_F018,xxx,2.5,3.0,3.0
120.83,124.29,Ses05F_script03_1_F019,neu,3.0,3.0,3.0
125.72,128.15,Ses05F_script03_1_F020,xxx,2.5,2.5,2.5
133.38,136.58,Ses05F_script03_1_F021,xxx,4.0,2.5,3.5
160.02,163.2,Ses05F_script03_1_F022,xxx,4.0,2.5,3.0
173.61,179.62,Ses05F_script03_1_F023,xxx,4.0,3.5,3.5
182.94,184.88,Ses05F_script03_1_F024,xxx,4.0,3.0,3.5
188.41,194.52,Ses05F_script03_1_F025,exc,4.0,3.5,3.5
195.41,200.48,Ses05F_script03_1_F026,xxx,4.5,4.0,4.0
201.79,204.88,Ses05F_script03_1_F027,xxx,4.0,3.0,3.5
209.54,213.88,Ses05F_script03_1_F028,xxx,4.0,3.5,3.0
216.42,218.8,Ses05F_script03_1_F029,xxx,3.0,3.0,2.5
220.71,227.12,Ses05F_script03_1_F030,exc,4.5,3.5,3.5
227.94,232.65,Ses05F_script03_1_F031,hap,4.5,4.0,3.5
232.69,234.22,Ses05F_script03_1_F032,xxx,4.0,3.0,3.5
241.67,243.4048,Ses05F_script03_1_F033,neu,3.0,2.5,2.5
4.33,6.67,Ses05F_script03_1_M000,exc,3.0,3.5,3.5
8.25,10.34,Ses05F_script03_1_M001,exc,4.0,3.5,3.5
13.09,14.92,Ses05F_script03_1_M002,xxx,3.5,3.5,3.5
15.81,19.04,Ses05F_script03_1_M003,xxx,2.5,3.5,3.5
20.16,22.28,Ses05F_script03_1_M004,xxx,3.5,3.5,3.0
24.18,31.88,Ses05F_script03_1_M005,exc,3.0,4.0,3.5
33.11,36.06,Ses05F_script03_1_M006,fea,3.5,4.0,3.0
36.45,38.54,Ses05F_script03_1_M007,exc,4.0,3.5,3.0
39.56,45.76,Ses05F_script03_1_M008,xxx,4.0,4.0,4.0
49.45,51.73,Ses05F_script03_1_M009,xxx,2.5,3.5,3.5
61.08,64.19,Ses05F_script03_1_M010,xxx,4.0,3.5,3.5
65.45,73.67,Ses05F_script03_1_M011,exc,3.0,4.5,4.5
74.92,78.21,Ses05F_script03_1_M012,xxx,4.0,3.5,3.5
78.73,93.54,Ses05F_script03_1_M013,exc,4.0,4.0,4.0
95.55,99.38,Ses05F_script03_1_M014,exc,3.5,3.5,3.0
109.23,110.75,Ses05F_script03_1_M015,exc,3.0,3.0,3.0
113.34,117.41,Ses05F_script03_1_M016,exc,3.0,3.5,3.5
118.58,121.07,Ses05F_script03_1_M017,exc,3.5,3.5,3.0
123.74,125.92,Ses05F_script03_1_M018,exc,3.5,3.5,3.5
127.43,133.54,Ses05F_script03_1_M019,exc,3.5,4.5,3.5
135.75,145.34,Ses05F_script03_1_M020,exc,3.5,4.0,4.0
145.35,154.33,Ses05F_script03_1_M021,exc,4.5,4.0,4.0
154.34,161.04,Ses05F_script03_1_M022,exc,4.0,3.5,4.5
162.41,173.96,Ses05F_script03_1_M023,xxx,4.5,4.0,4.0
179.08,183.24,Ses05F_script03_1_M024,exc,4.0,4.0,3.5
184.34,189.23,Ses05F_script03_1_M025,exc,3.0,3.5,3.0
193.75,196.37,Ses05F_script03_1_M026,exc,2.5,3.5,4.0
200.14,202.1,Ses05F_script03_1_M027,exc,4.5,3.5,3.0
204.58,211.55,Ses05F_script03_1_M028,exc,2.5,3.5,4.0
212.82,216.95,Ses05F_script03_1_M029,exc,4.5,3.5,3.0
218.47,220.62,Ses05F_script03_1_M030,neu,3.5,3.0,3.0
226.49,229.45,Ses05F_script03_1_M031,exc,4.5,4.0,4.0
230.61,233.32,Ses05F_script03_1_M032,exc,4.0,4.0,3.0
234.04,242.05,Ses05F_script03_1_M033,exc,2.5,4.0,3.5
10.0461,13.35,Ses05F_script03_2_F000,neu,2.5,3.0,3.0
15.6,18.02,Ses05F_script03_2_F001,neu,2.0,3.0,3.5
20.04,23.71,Ses05F_script03_2_F002,xxx,2.5,3.0,3.5
26.41,29.53,Ses05F_script03_2_F003,neu,2.5,3.0,3.5
31.95,34.54,Ses05F_script03_2_F004,neu,2.5,2.5,3.0
36.61,38.22,Ses05F_script03_2_F005,neu,2.5,4.0,3.0
38.78,42.62,Ses05F_script03_2_F006,neu,4.0,3.0,4.0
43.12,47.71,Ses05F_script03_2_F007,xxx,2.5,3.0,4.0
48.98,54.02,Ses05F_script03_2_F008,fru,2.0,2.5,3.5
57.94,59.61,Ses05F_script03_2_F009,xxx,3.0,2.5,2.5
61.23,64.73,Ses05F_script03_2_F010,neu,2.0,3.0,3.5
67.34,70.79,Ses05F_script03_2_F011,neu,2.0,3.0,3.5
75.78,78.16,Ses05F_script03_2_F012,neu,2.5,2.5,3.5
85.36,87.45,Ses05F_script03_2_F013,xxx,2.5,2.5,3.0
96.47,99.77,Ses05F_script03_2_F014,neu,2.5,2.5,3.5
107.35,111.38,Ses05F_script03_2_F015,xxx,2.5,3.5,3.5
113.08,114.9,Ses05F_script03_2_F016,xxx,2.5,2.5,3.0
115.82,117.97,Ses05F_script03_2_F017,xxx,1.5,2.5,3.0
121.25,124.39,Ses05F_script03_2_F018,ang,1.5,3.5,4.0
125.21,127.4,Ses05F_script03_2_F019,ang,3.0,3.0,3.5
129.28,130.49,Ses05F_script03_2_F020,ang,3.0,3.0,3.0
130.59,134.53,Ses05F_script03_2_F021,ang,1.0,4.0,4.5
140.46,142.36,Ses05F_script03_2_F022,neu,4.0,3.5,3.5
143.88,145.36,Ses05F_script03_2_F023,ang,2.5,2.5,3.0
149.63,154.83,Ses05F_script03_2_F024,ang,2.0,3.0,4.5
165.66,170.51,Ses05F_script03_2_F025,xxx,2.0,4.0,4.5
172.43,176.48,Ses05F_script03_2_F026,fru,2.0,3.5,4.5
180.52,183.57,Ses05F_script03_2_F027,ang,2.5,2.0,3.0
186.38,187.85,Ses05F_script03_2_F028,fru,1.5,4.0,3.5
189.12,190.54,Ses05F_script03_2_F029,ang,1.5,3.5,4.0
192.4,195.74,Ses05F_script03_2_F030,ang,2.5,3.5,3.5
196.8,198.86,Ses05F_script03_2_F031,ang,4.0,2.5,3.5
201.55,203.72,Ses05F_script03_2_F032,ang,2.0,2.5,4.0
204.79,210.14,Ses05F_script03_2_F033,ang,1.5,3.5,4.5
212.22,215.05,Ses05F_script03_2_F034,ang,2.0,3.5,4.0
215.08,219.12,Ses05F_script03_2_F035,ang,2.0,2.5,4.0
219.39,221.67,Ses05F_script03_2_F036,ang,1.5,4.0,4.0
221.71,222.94,Ses05F_script03_2_F037,ang,2.0,3.5,4.0
223.01,229.86,Ses05F_script03_2_F038,ang,1.0,4.5,5.0
231.36,237.42,Ses05F_script03_2_F039,ang,1.0,4.0,5.0
239.84,247.11,Ses05F_script03_2_F040,ang,1.0,4.5,5.0
248.55,252.28,Ses05F_script03_2_F041,ang,1.5,4.0,5.0
4.65,10.15,Ses05F_script03_2_M000,xxx,2.5,3.5,4.0
12.79,16.27,Ses05F_script03_2_M001,xxx,2.5,3.5,3.5
17.31,21.49,Ses05F_script03_2_M002,xxx,2.0,3.5,4.0
23.11,26.79,Ses05F_script03_2_M003,xxx,2.0,3.0,3.5
29.09,32.58,Ses05F_script03_2_M004,ang,2.0,3.5,3.5
34.08,36.99,Ses05F_script03_2_M005,ang,2.0,3.5,3.5
37.95,39.05,Ses05F_script03_2_M006,fru,1.5,3.5,4.0
41.74,43.67,Ses05F_script03_2_M007,xxx,1.5,4.0,4.0
47.06,49.8,Ses05F_script03_2_M008,ang,1.5,3.0,4.5
53.59,58.34,Ses05F_script03_2_M009,neu,2.5,3.0,3.0
59.08,61.55,Ses05F_script03_2_M010,neu,3.0,3.5,3.0
64.24,67.92,Ses05F_script03_2_M011,xxx,3.0,2.5,3.5
70.35,76.42,Ses05F_script03_2_M012,xxx,2.0,3.0,4.5
77.66,82.93,Ses05F_script03_2_M013,ang,2.0,4.0,4.5
86.69,88.53,Ses05F_script03_2_M014,ang,2.0,3.5,4.5
94.79,97.28,Ses05F_script03_2_M015,xxx,3.0,3.5,3.0
99.41,102.28,Ses05F_script03_2_M016,ang,2.5,3.5,3.5
110.43,113.45,Ses05F_script03_2_M017,xxx,3.5,3.5,3.5
113.96,115.75,Ses05F_script03_2_M018,fru,4.0,3.0,3.5
117.36,122.2,Ses05F_script03_2_M019,ang,2.0,3.5,4.5
123.55,125.99,Ses05F_script03_2_M020,xxx,2.0,3.5,4.0
126.87,129.95,Ses05F_script03_2_M021,xxx,2.0,3.5,4.5
129.97,131.05,Ses05F_script03_2_M022,ang,1.5,3.0,5.0
134.0,135.41,Ses05F_script03_2_M023,fru,2.5,3.0,3.0
138.13,141.25,Ses05F_script03_2_M024,ang,1.5,3.5,4.0
141.87,144.84,Ses05F_script03_2_M025,ang,2.0,3.5,4.0
145.11,150.41,Ses05F_script03_2_M026,ang,2.0,4.5,4.5
154.03,156.73,Ses05F_script03_2_M027,xxx,2.0,3.5,3.5
158.24,166.48,Ses05F_script03_2_M028,xxx,2.0,4.5,4.5
169.6,174.06,Ses05F_script03_2_M029,xxx,1.5,4.0,4.5
175.16,180.88,Ses05F_script03_2_M030,fru,2.0,5.0,4.5
182.59,185.74,Ses05F_script03_2_M031,xxx,1.5,3.5,4.5
187.37,189.44,Ses05F_script03_2_M032,fru,2.0,3.0,4.5
190.21,193.16,Ses05F_script03_2_M033,xxx,2.5,3.0,3.5
195.06,197.74,Ses05F_script03_2_M034,xxx,3.0,3.0,3.5
198.05,201.09,Ses05F_script03_2_M035,xxx,2.0,3.5,4.0
202.61,204.42,Ses05F_script03_2_M036,xxx,2.0,2.5,3.5
209.61,212.69,Ses05F_script03_2_M037,ang,1.5,4.0,4.5
214.34,215.96,Ses05F_script03_2_M038,ang,1.5,4.0,4.5
218.14,219.82,Ses05F_script03_2_M039,ang,2.0,3.5,4.0
220.99,223.72,Ses05F_script03_2_M040,ang,1.5,4.5,4.0
229.16,231.87,Ses05F_script03_2_M041,ang,2.5,4.0,4.0
236.11,240.27,Ses05F_script03_2_M042,ang,2.0,4.0,4.5
246.55,256.43,Ses05F_script03_2_M043,ang,1.0,4.5,5.0
3.9419,5.55,Ses05M_impro01_F000,neu,3.0,2.5,2.5
9.79,19.08,Ses05M_impro01_F001,neu,3.0,2.5,3.0
21.82,25.74,Ses05M_impro01_F002,neu,3.0,3.0,3.0
25.97,28.77,Ses05M_impro01_F003,neu,3.0,2.5,3.0
30.58,37.71,Ses05M_impro01_F004,neu,3.0,3.0,3.0
